level	levelExp	total
8103	412511598678	668315027938220
8104	412673698678	668727701636898
8105	412835818678	669140537455576
8106	412997958678	669553535414254
8107	413160118678	669966695532932
8108	413322298678	670380017831610
8109	413484498678	670793502330288
8110	413646718678	671207149048966
8111	413808958678	671620958007644
8112	413971218678	672034929226322
8113	414133498678	672449062725000
8114	414295798678	672863358523678
8115	414458118678	673277816642356
8116	414620458678	673692437101034
8117	414782818678	674107219919712
8118	414945198678	674522165118390
8119	415107598678	674937272717068
8120	415270018678	675352542735746
8121	415432458678	675767975194424
8122	415594918678	676183570113102
8123	415757398678	676599327511780
8124	415919898678	677015247410458
8125	416082418678	677431329829136
8126	416244958678	677847574787814
8127	416407518678	678263982306492
8128	416570098678	678680552405170
8129	416732698678	679097285103848
8130	416895318678	679514180422526
8131	417057958678	679931238381204
8132	417220618678	680348458999882
8133	417383298678	680765842298560
8134	417545998678	681183388297238
8135	417708718678	681601097015916
8136	417871458678	682018968474594
8137	418034218678	682437002693272
8138	418196998678	682855199691950
8139	418359798678	683273559490628
8140	418522618678	683692082109306
8141	418685458678	684110767567984
8142	418848318678	684529615886662
8143	419011198678	684948627085340
8144	419174098678	685367801184018
8145	419337018678	685787138202696
8146	419499958678	686206638161374
8147	419662918678	686626301080052
8148	419825898678	687046126978730
8149	419988898678	687466115877408
8150	420151918678	687886267796086
8151	420314958678	688306582754764
8152	420478018678	688727060773442
8153	420641098678	689147701872120
8154	420804198678	689568506070798
8155	420967318678	689989473389476
8156	421130458678	690410603848154
8157	421293618678	690831897466832
8158	421456798678	691253354265510
8159	421619998678	691674974264188
8160	421783218678	692096757482866
8161	421946458678	692518703941544
8162	422109718678	692940813660222
8163	422272998678	693363086658900
8164	422436298678	693785522957578
8165	422599618678	694208122576256
8166	422762958678	694630885534934
8167	422926318678	695053811853612
8168	423089698678	695476901552290
8169	423253098678	695900154650968
8170	423416518678	696323571169646
8171	423579958678	696747151128324
8172	423743418678	697170894547002
8173	423906898678	697594801445680
8174	424070398678	698018871844358
8175	424233918678	698443105763036
8176	424397458678	698867503221714
8177	424561018678	699292064240392
8178	424724598678	699716788839070
8179	424888198678	700141677037748
8180	425051818678	700566728856426
8181	425215458678	700991944315104
8182	425379118678	701417323433782
8183	425542798678	701842866232460
8184	425706498678	702268572731138
8185	425870218678	702694442949816
8186	426033958678	703120476908494
8187	426197718678	703546674627172
8188	426361498678	703973036125850
8189	426525298678	704399561424528
8190	426689118678	704826250543206
8191	426852958678	705253103501884
8192	427016818678	705680120320562
8193	427180698678	706107301019240
8194	427344598678	706534645617918
8195	427508518678	706962154136596
8196	427672458678	707389826595274
8197	427836418678	707817663013952
8198	428000398678	708245663412630
8199	428164398678	708673827811308
8200	428328418678	709102156229986
8201	428492458678	709530648688664
8202	428656518678	709959305207342
8203	428820598678	710388125806020
8204	428984698678	710817110504698
8205	429148818678	711246259323376
8206	429312958678	711675572282054
8207	429477118678	712105049400732
8208	429641298678	712534690699410
8209	429805498678	712964496198088
8210	429969718678	713394465916766
8211	430133958678	713824599875444
8212	430298218678	714254898094122
8213	430462498678	714685360592800
8214	430626798678	715115987391478
8215	430791118678	715546778510156
8216	430955458678	715977733968834
8217	431119818678	716408853787512
8218	431284198678	716840137986190
8219	431448598678	717271586584868
8220	431613018678	717703199603546
8221	431777458678	718134977062224
8222	431941918678	718566918980902
8223	432106398678	718999025379580
8224	432270898678	719431296278258
8225	432435418678	719863731696936
8226	432599958678	720296331655614
8227	432764518678	720729096174292
8228	432929098678	721162025272970
8229	433093698678	721595118971648
8230	433258318678	722028377290326
8231	433422958678	722461800249004
8232	433587618678	722895387867682
8233	433752298678	723329140166360
8234	433916998678	723763057165038
8235	434081718678	724197138883716
8236	434246458678	724631385342394
8237	434411218678	725065796561072
8238	434575998678	725500372559750
8239	434740798678	725935113358428
8240	434905618678	726370018977106
8241	435070458678	726805089435784
8242	435235318678	727240324754462
8243	435400198678	727675724953140
8244	435565098678	728111290051818
8245	435730018678	728547020070496
8246	435894958678	728982915029174
8247	436059918678	729418974947852
8248	436224898678	729855199846530
8249	436389898678	730291589745208
8250	436554918678	730728144663886
8251	436719958678	731164864622564
8252	436885018678	731601749641242
8253	437050098678	732038799739920
8254	437215198678	732476014938598
8255	437380318678	732913395257276
8256	437545458678	733350940715954
8257	437710618678	733788651334632
8258	437875798678	734226527133310
8259	438040998678	734664568131988
8260	438206218678	735102774350666
8261	438371458678	735541145809344
8262	438536718678	735979682528022
8263	438701998678	736418384526700
8264	438867298678	736857251825378
8265	439032618678	737296284444056
8266	439197958678	737735482402734
8267	439363318678	738174845721412
8268	439528698678	738614374420090
8269	439694098678	739054068518768
8270	439859518678	739493928037446
8271	440024958678	739933952996124
8272	440190418678	740374143414802
8273	440355898678	740814499313480
8274	440521398678	741255020712158
8275	440686918678	741695707630836
8276	440852458678	742136560089514
8277	441018018678	742577578108192
8278	441183598678	743018761706870
8279	441349198678	743460110905548
8280	441514818678	743901625724226
8281	441680458678	744343306182904
8282	441846118678	744785152301582
8283	442011798678	745227164100260
8284	442177498678	745669341598938
8285	442343218678	746111684817616
8286	442508958678	746554193776294
8287	442674718678	746996868494972
8288	442840498678	747439708993650
8289	443006298678	747882715292328
8290	443172118678	748325887411006
8291	443337958678	748769225369684
8292	443503818678	749212729188362
8293	443669698678	749656398887040
8294	443835598678	750100234485718
8295	444001518678	750544236004396
8296	444167458678	750988403463074
8297	444333418678	751432736881752
8298	444499398678	751877236280430
8299	444665398678	752321901679108
8300	444831418678	752766733097786
8301	444997458678	753211730556464
8302	445163518678	753656894075142
8303	445329598678	754102223673820
8304	445495698678	754547719372498
8305	445661818678	754993381191176
8306	445827958678	755439209149854
8307	445994118678	755885203268532
8308	446160298678	756331363567210
8309	446326498678	756777690065888
8310	446492718678	757224182784566
8311	446658958678	757670841743244
8312	446825218678	758117666961922
8313	446991498678	758564658460600
8314	447157798678	759011816259278
8315	447324118678	759459140377956
8316	447490458678	759906630836634
8317	447656818678	760354287655312
8318	447823198678	760802110853990
8319	447989598678	761250100452668
8320	448156018678	761698256471346
8321	448322458678	762146578930024
8322	448488918678	762595067848702
8323	448655398678	763043723247380
8324	448821898678	763492545146058
8325	448988418678	763941533564736
8326	449154958678	764390688523414
8327	449321518678	764840010042092
8328	449488098678	765289498140770
8329	449654698678	765739152839448
8330	449821318678	766188974158126
8331	449987958678	766638962116804
8332	450154618678	767089116735482
8333	450321298678	767539438034160
8334	450487998678	767989926032838
8335	450654718678	768440580751516
8336	450821458678	768891402210194
8337	450988218678	769342390428872
8338	451154998678	769793545427550
8339	451321798678	770244867226228
8340	451488618678	770696355844906
8341	451655458678	771148011303584
8342	451822318678	771599833622262
8343	451989198678	772051822820940
8344	452156098678	772503978919618
8345	452323018678	772956301938296
8346	452489958678	773408791896974
8347	452656918678	773861448815652
8348	452823898678	774314272714330
8349	452990898678	774767263613008
8350	453157918678	775220421531686
8351	453324958678	775673746490364
8352	453492018678	776127238509042
8353	453659098678	776580897607720
8354	453826198678	777034723806398
8355	453993318678	777488717125076
8356	454160458678	777942877583754
8357	454327618678	778397205202432
8358	454494798678	778851700001110
8359	454661998678	779306361999788
8360	454829218678	779761191218466
8361	454996458678	780216187677144
8362	455163718678	780671351395822
8363	455330998678	781126682394500
8364	455498298678	781582180693178
8365	455665618678	782037846311856
8366	455832958678	782493679270534
8367	456000318678	782949679589212
8368	456167698678	783405847287890
8369	456335098678	783862182386568
8370	456502518678	784318684905246
8371	456669958678	784775354863924
8372	456837418678	785232192282602
8373	457004898678	785689197181280
8374	457172398678	786146369579958
8375	457339918678	786603709498636
8376	457507458678	787061216957314
8377	457675018678	787518891975992
8378	457842598678	787976734574670
8379	458010198678	788434744773348
8380	458177818678	788892922592026
8381	458345458678	789351268050704
8382	458513118678	789809781169382
8383	458680798678	790268461968060
8384	458848498678	790727310466738
8385	459016218678	791186326685416
8386	459183958678	791645510644094
8387	459351718678	792104862362772
8388	459519498678	792564381861450
8389	459687298678	793024069160128
8390	459855118678	793483924278806
8391	460022958678	793943947237484
8392	460190818678	794404138056162
8393	460358698678	794864496754840
8394	460526598678	795325023353518
8395	460694518678	795785717872196
8396	460862458678	796246580330874
8397	461030418678	796707610749552
8398	461198398678	797168809148230
8399	461366398678	797630175546908
8400	461534418678	798091709965586
8401	461702458678	798553412424264
8402	461870518678	799015282942942
8403	462038598678	799477321541620
8404	462206698678	799939528240298
8405	462374818678	800401903058976
8406	462542958678	800864446017654
8407	462711118678	801327157136332
8408	462879298678	801790036435010
8409	463047498678	802253083933688
8410	463215718678	802716299652366
8411	463383958678	803179683611044
8412	463552218678	803643235829722
8413	463720498678	804106956328400
8414	463888798678	804570845127078
8415	464057118678	805034902245756
8416	464225458678	805499127704434
8417	464393818678	805963521523112
8418	464562198678	806428083721790
8419	464730598678	806892814320468
8420	464899018678	807357713339146
8421	465067458678	807822780797824
8422	465235918678	808288016716502
8423	465404398678	808753421115180
8424	465572898678	809218994013858
8425	465741418678	809684735432536
8426	465909958678	810150645391214
8427	466078518678	810616723909892
