monsterId	firstCondition	firstTarget	firstSkill	secondCondition	secondTarget	secondSkill	thirdCondition	thirdTarget	thirdSkill	fourthCondition	fourthTarget	fourthSkill
1061000543	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150904:1031150904	0:0:14	0:0:0	1031151102:1031150904:1031150904	0:0:0	0:0:0	1031151102:1031150904:1031150904
1061000544	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150904:1031150904	0:0:14	0:0:0	1031151102:1031150904:1031150904	0:0:0	0:0:0	1031151102:1031150904:1031150904
1061000545	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150904:1031150904	0:0:14	0:0:0	1031151102:1031150904:1031150904	0:0:0	0:0:0	1031151102:1031150904:1031150904
1061000546	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151005:1031151005	0:0:0	0:0:0	1031151101:1031151005:1031151101
1061000547	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151005:1031151005
1061000548	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151005:1031151005	0:0:0	0:0:0	1031151101:1031151005:1031151101
1061000549	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151005:1031151005
1061000550	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151005:1031151005	0:0:0	0:0:0	1031151101:1031151005:1031151101
1061000551	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151005:1031151005
1061000552	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151005:1031151005	0:0:0	0:0:0	1031151101:1031151005:1031151101
1061000553	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151005:1031151005
1061000554	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151005:1031151005	0:0:0	0:0:0	1031151101:1031151005:1031151101
1061000555	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151005:1031151005
1061000556	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151005:1031151005	0:0:0	0:0:0	1031151101:1031151005:1031151101
1061000557	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151005:1031151005
1061000558	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151005:1031151005	0:0:0	0:0:0	1031151101:1031151005:1031151101
1061000559	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151005:1031151005
1061000560	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150905:1031150905	0:0:14	0:0:0	1031151102:1031150905:1031150905	0:0:0	0:0:0	1031151102:1031150905:1031150905
1061000561	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150905:1031150905	0:0:14	0:0:0	1031151102:1031150905:1031150905	0:0:0	0:0:0	1031151102:1031150905:1031150905
1061000562	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150905:1031150905	0:0:14	0:0:0	1031151102:1031150905:1031150905	0:0:0	0:0:0	1031151102:1031150905:1031150905
1061000563	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150905:1031150905	0:0:14	0:0:0	1031151102:1031150905:1031150905	0:0:0	0:0:0	1031151102:1031150905:1031150905
1061000564	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150905:1031150905	0:0:14	0:0:0	1031151102:1031150905:1031150905	0:0:0	0:0:0	1031151102:1031150905:1031150905
1061000565	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150905:1031150905	0:0:14	0:0:0	1031151102:1031150905:1031150905	0:0:0	0:0:0	1031151102:1031150905:1031150905
1061000566	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150905:1031150905	0:0:14	0:0:0	1031151102:1031150905:1031150905	0:0:0	0:0:0	1031151102:1031150905:1031150905
1061000567	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151006:1031151006	0:0:0	0:0:0	1031151101:1031151006:1031151101
1061000568	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151006:1031151006
1061000569	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151006:1031151006	0:0:0	0:0:0	1031151101:1031151006:1031151101
1061000570	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151006:1031151006
1061000571	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151006:1031151006	0:0:0	0:0:0	1031151101:1031151006:1031151101
1061000572	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151006:1031151006
1061000573	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151006:1031151006	0:0:0	0:0:0	1031151101:1031151006:1031151101
1061000574	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151006:1031151006
1061000575	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151006:1031151006	0:0:0	0:0:0	1031151101:1031151006:1031151101
1061000576	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151006:1031151006
1061000577	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151006:1031151006	0:0:0	0:0:0	1031151101:1031151006:1031151101
1061000578	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151006:1031151006
1061000579	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151006:1031151006	0:0:0	0:0:0	1031151101:1031151006:1031151101
1061000580	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151006:1031151006
1061000581	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:0	0:0:0	1031151103:1031150906:1031150906
1061000582	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:0	0:0:0	1031151103:1031150906:1031150906
1061000583	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:0	0:0:0	1031151103:1031150906:1031150906
1061000584	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:0	0:0:0	1031151103:1031150906:1031150906
1061000585	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:0	0:0:0	1031151103:1031150906:1031150906
1061000586	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:0	0:0:0	1031151103:1031150906:1031150906
1061000587	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:0	0:0:0	1031151103:1031150906:1031150906
1061000588	15:15:15	1:1:1	1031151301:1031151301:1031151301	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061000589	15:15:15	1:1:1	1031151301:1031151301:1031151301	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061000590	16:16:16	1:1:1	1031151301:1031151301:1031151301	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061000591	16:16:16	1:1:1	1031151301:1031151301:1031151301	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061000592	17:17:17	1:1:1	1031151301:1031151301:1031151301	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061000593	17:17:17	1:1:1	1031151301:1031151301:1031151301	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1062000046	3:3:3	2:2:2	1031151104:1031151104:1031151104	0:0:0	0:0:0	1031150001:1031150001:1031151104	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1062000047	3:3:3	2:2:2	1031151104:1031151104:1031151104	0:0:0	0:0:0	1031150001:1031150001:1031151104	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061000846	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000847	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000848	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000849	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000850	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000851	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000852	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000853	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000854	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000855	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000856	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000857	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1063000087	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:0	0:0:0	1031151103:1031150906:1031150906
1063000088	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:14	0:0:0	1031151103:1031150906:1031150906	0:0:0	0:0:0	1031151103:1031150906:1031150906
1063000089	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151006:1031151006
1063000090	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151006:1031151006	0:0:0	0:0:0	1031151101:1031151006:1031151101
1063000091	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151006:1031151006
1063000092	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151006:1031151006	0:0:0	0:0:0	1031151101:1031151006:1031151101
1063000093	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:0	0:0:0	1031151102:1031150903:1031150903
1063000094	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:14	0:0:0	1031151102:1031150903:1031150903	0:0:0	0:0:0	1031151102:1031150903:1031150903
1063000095	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151003:1031151003
1063000096	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151003:1031151003	0:0:0	0:0:0	1031151101:1031151003:1031151101
1063000097	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:0	0:0:0	1031151101:1031151003:1031151003
1063000098	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:14:14	0:0:0	1031151201:1031151201:1031151201	0:0:14	0:0:0	1031151101:1031151003:1031151003	0:0:0	0:0:0	1031151101:1031151003:1031151101
1061000868	0:0:0	0:0:0	1031150001:1031150001:1031150001	0:1:1	3:3:3	1031150001:1031150001:1031150001	1:1:1	3:3:3	1031150001:1031150001:1031150001	0:0:0	0:0:0	0:0:0
1061000879	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:0	0:1:0	1031150002:1031150101:1031150001	0:0:0	0:0:0	1031150102:1031150001:1031150001	0:0:0	0:0:0	0:0:0
1061000890	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:0	0:1:0	1031150002:1031150101:1031150001	0:0:0	0:0:0	1031150102:1031150001:1031150001	0:0:0	0:0:0	0:0:0
1061000901	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150101	0:0:0	0:0:0	1031150102:1031150001:1031150001	0:0:0	0:0:0	0:0:0
1061000925	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150102	0:0:0	0:0:0	1031150102:1031150001:1031150001	0:0:0	0:0:0	0:0:0
1061000936	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0
1061000947	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0
1061000958	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0
1061000969	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0
1061000980	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0
1061000991	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0
1061001102	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0
1061001113	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0
1061001124	3:3:3	2:2:2	1031150002:1031150002:1031150002	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0
1061001134	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001145	0:1:1	3:3:3	1031150001:1031150001:1031150001	1:1:1	3:3:3	1031150001:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001156	6:4:0	0:1:0	1031150002:1031150101:1031150001	0:0:0	0:0:0	1031150102:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001167	6:4:0	0:1:0	1031150002:1031150101:1031150001	0:0:0	0:0:0	1031150102:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001178	6:4:9	0:1:9	1031150002:1031150101:1031150101	0:0:0	0:0:0	1031150102:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001189	6:4:9	0:1:9	1031150002:1031150101:1031150102	0:0:0	0:0:0	1031150102:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001200	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001211	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001222	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001233	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001244	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001255	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001266	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001277	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001288	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001299	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001310	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001321	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001332	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001343	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001354	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001365	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001376	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001387	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001398	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001417	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001424	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001431	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001441	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001452	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001463	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001477	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001484	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001491	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
1061001498	6:4:9	0:1:9	1031150002:1031150101:1031150103	0:0:0	0:0:0	1031150103:1031150001:1031150001	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0	0:0:0
