id	name	level	type	iconId	minQuality	maxQuality	point	token	money	repeatNumber	bindMode	remark	eType	job	equipLocation	equipType	equipLevel	maxEquipLevel	phyAtt	phyAttRate	sptAtt	sptAttRate	phyDefWhite	phyDefGreen	phyDefBlue	phyDefPurple	phyDefRate	sptDefWhite	sptDefGreen	sptDefBlue	sptDefPurple	sptDefRate	modValueWhite	modValueGreen	power	agility	spirit	wisdom	lifePoint	magicPoint	curePoint	phySmiteRate	sptSmiteRate	phySmiteParm	sptSmiteParm	phyHurtAvoid	sptHurtAvoid	clearPhySmite	clearSptSmite	clearPhySmiteParm	clearSptSmiteParm	taskColor	modelId	startLevel	phyAttExt	sptAttExt	powerExt	agilityExt	spiritExt	wisdomExt	lifePointExt	magicPointExt	curePointExt	phySmiteRateExt	sptSmiteRateExt	phyHurtAvoidExt	sptHurtAvoidExt	phySmiteParmExt	sptSmiteParmExt	isVIP	adornBackgroud	isDel 
1051100068	☆邪之霸王☆	1	1	1151100012	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100069	☆红火烈阳☆	1	1	1151100005	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100070	☆快刀斩乱麻☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100071	☆邪灵鬼影☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100072	☆惩罚者☆	1	1	1151100009	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100073	☆圣洁灵魂☆	1	1	1151100010	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100074	☆地狱咆哮者☆	1	1	1151100011	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100075	☆感化笛奏师☆	1	1	1151100012	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100076	☆地狱男孩☆	1	1	1151100001	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100077	☆动感超人☆	1	1	1151100005	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100078	☆狂暴战灵☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100079	☆急先锋☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100080	☆戏王之王☆	1	1	1151100009	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100081	☆科学怪人☆	1	1	1151100010	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100082	☆这个杀手不太冷☆	1	1	1151100011	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100083	☆赌圣☆	1	1	1151100012	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100084	☆奇妙灵魂☆	1	1	1151100001	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100085	☆密探零零七☆	1	1	1151100005	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100086	☆最佳代言人☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100087	☆特工小子☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100088	☆黑魔法释放者☆	1	1	1151100009	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100089	☆风云人物☆	1	1	1151100010	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100090	☆立地成佛☆	1	1	1151100011	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100091	☆武痴☆	1	1	1151100012	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100092	☆宝贝智多星☆	1	1	1151100001	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100093	☆无敌罗汉☆	1	1	1151100005	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100094	☆带刺玫瑰☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100095	☆世外高人☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100096	☆千呼万唤始出来☆	1	1	1151100009	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100097	☆千年等一回☆	1	1	1151100010	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100098	☆古藤林神算☆	1	1	1151100011	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100099	☆天使脸魔鬼身☆	1	1	1151100012	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100100	☆神秘勇士☆	1	1	1151100001	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100101	☆蝙蝠克星☆	1	1	1151100005	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100102	☆金鸡独立☆	1	1	1151100005	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100103	☆英雄本色☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100104	☆威龙猛探☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100105	☆病毒清洁者☆	1	1	1151100009	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100106	☆用剑大师☆	1	1	1151100010	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100107	☆星际战警☆	1	1	1151100011	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100108	☆机器侠☆	1	1	1151100012	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100109	☆神圣骑士☆	1	1	1151100005	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100110	☆皇家卫士☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100111	☆无敌反斗星☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100112	☆寂寞终结者☆	1	1	1151100009	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100113	☆激战到天明☆	1	1	1151100010	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100114	☆金刚之身☆	1	1	1151100011	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100115	☆捕风汉子☆	1	1	1151100012	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100116	☆乱斗士☆	1	1	1151100001	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100117	☆整蛊专家☆	1	1	1151100005	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100118	☆花样男子☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100119	☆金枝玉叶☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100120	☆挡不住的气质☆	1	1	1151100009	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100121	☆英雄本色☆	1	1	1151100010	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100122	☆江湖名将☆	1	1	1151100011	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100123	☆皇廷威龙☆	1	1	1151100012	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100124	☆惊天之击☆	1	1	1151100001	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100125	☆雷霆战士☆	1	1	1151100005	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100126	☆霹雳战士☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100127	☆神勇教主☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100128	☆窈窕淑女☆	1	1	1151100009	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100129	☆小霸王☆	1	1	1151100010	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100130	☆荣耀剑圣☆	1	1	1151100011	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100131	☆极致辣妹☆	1	1	1151100012	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100132	☆最佳女婿☆	1	1	1151100001	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100133	☆武士精神☆	1	1	1151100005	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100134	☆致命紫罗兰☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100135	☆江湖最后的大佬☆	1	1	1151100007	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
1051100136	☆无间行者☆	1	1	1151100009	0	0	10000	0	0	1	2	0	0	0	11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1:60	1:60	1:50	1:50	1:50	1:50	1:1200	1:1200	50:180	0:0	0:0	1:50	1:50	0:0	0:0	0	0	0
